t_ms i_pApF mV
3077.60000000001 -0.519238901414466 -74.9433897344601
3077.7 -0.568988700631042 -74.943335697333
3077.8 -0.573963617265915 -74.9432816602059
3077.89999999999 -0.529188849751093 -74.9432276230787
3078 -0.534163823919407 -74.9383102445109
3078.10000000001 -0.559038694760974 -74.938256155
3078.2 -0.588888597304296 -74.938202065489
3078.3 -0.529188849751093 -74.9381479759781
3078.39999999999 -0.568988700631042 -74.9380938864671
3078.5 -0.514263927246153 -74.9380397969561
3078.60000000001 -0.529188849751093 -74.9379857074452
3078.7 -0.549088746424347 -74.9379316179342
3078.8 -0.578938648967669 -74.9378775284233
3078.89999999999 -0.489388998871144 -74.9378234389123
3079 -0.549088746424347 -74.9329012934151
3079.10000000001 -0.529188849751093 -74.9328471485733
3079.2 -0.529188849751093 -74.9327930037314
3079.3 -0.544113772256034 -74.9327388588896
3079.39999999999 -0.504313921376085 -74.9326847140477
3079.5 -0.578938648967669 -74.9326305692059
3079.60000000001 -0.578938648967669 -74.932576424364
3079.7 -0.529188849751093 -74.9325222795222
3079.8 -0.53913879808772 -74.9324681346803
3079.89999999999 -0.479439050534517 -74.9324139898385
3080 -0.534163823919407 -74.9274868092301
3080.10000000001 -0.549088746424347 -74.9274326061143
3080.2 -0.52421387558278 -74.9273784029986
3080.3 -0.549088746424347 -74.9273241998829
3080.39999999999 -0.534163823919407 -74.9272699967671
3080.5 -0.578938648967669 -74.9272157936514
3080.60000000001 -0.544113772256034 -74.9271615905356
3080.7 -0.509288895544398 -74.9271073874199
3080.8 -0.559038694760974 -74.9270531843042
3080.89999999999 -0.53913879808772 -74.9269989811885
3081 -0.573963617265915 -74.9220664976567
3081.10000000001 -0.534163823919407 -74.9220122333285
3081.2 -0.52421387558278 -74.9219579690003
3081.3 -0.554063720592661 -74.9219037046721
3081.39999999999 -0.52421387558278 -74.9218494403439
3081.5 -0.52421387558278 -74.9217951760157
3081.60000000001 -0.53913879808772 -74.9217409116875
3081.7 -0.534163823919407 -74.9216866473593
3081.8 -0.534163823919407 -74.9216323830311
3081.89999999999 -0.53913879808772 -74.9215781187029
3082 -0.534163823919407 -74.9166400648366
3082.10000000001 -0.504313921376085 -74.9165857363621
3082.2 -0.514263927246153 -74.9165314078876
3082.3 -0.53913879808772 -74.9164770794131
3082.39999999999 -0.534163823919407 -74.9164227509386
3082.5 -0.509288895544398 -74.9163684224641
3082.60000000001 -0.52421387558278 -74.9163140939896
3082.7 -0.504313921376085 -74.9162597655151
3082.8 -0.573963617265915 -74.9162054370406
3082.89999999999 -0.564013668929288 -74.9161511085661
3083 -0.534163823919407 -74.9112072173876
3083.10000000001 -0.519238901414466 -74.911152821838
3083.2 -0.529188849751093 -74.9110984262885
3083.3 -0.554063720592661 -74.9110440307389
3083.39999999999 -0.534163823919407 -74.9109896351894
3083.5 -0.59386357147261 -74.9109352396399
3083.60000000001 -0.504313921376085 -74.9108808440903
3083.7 -0.53913879808772 -74.9108264485408
3083.8 -0.544113772256034 -74.9107720529912
3083.89999999999 -0.489388998871144 -74.9107176574417
3084 -0.529188849751093 -74.9057676624337
3084.10000000001 -0.59386357147261 -74.9057131968857
3084.2 -0.474464076366204 -74.9056587313377
3084.3 -0.534163823919407 -74.9056042657896
3084.39999999999 -0.564013668929288 -74.9055498002416
3084.5 -0.559038694760974 -74.9054953346936
3084.60000000001 -0.564013668929288 -74.9054408691456
3084.7 -0.53913879808772 -74.9053864035975
3084.8 -0.554063720592661 -74.9053319380495
3084.89999999999 -0.514263927246153 -74.9052774725015
3085 -0.573963617265915 -74.9003211076312
3085.10000000001 -0.549088746424347 -74.9002665691668
3085.2 -0.573963617265915 -74.9002120307024
3085.3 -0.544113772256034 -74.900157492238
3085.39999999999 -0.59386357147261 -74.9001029537736
3085.5 -0.559038694760974 -74.9000484153093
3085.60000000001 -0.59386357147261 -74.8999938768449
3085.7 -0.573963617265915 -74.8999393383805
3085.8 -0.53913879808772 -74.8998847999161
3085.89999999999 -0.588888597304296 -74.8998302614518
3086 -0.598838545640923 -74.8948672611933
3086.10000000001 -0.544113772256034 -74.8948126469005
3086.2 -0.613763468145864 -74.8947580326077
3086.3 -0.549088746424347 -74.894703418315
3086.39999999999 -0.633663422352559 -74.8946488040222
3086.5 -0.519238901414466 -74.8945941897294
3086.60000000001 -0.603813519809237 -74.8945395754367
3086.7 -0.529188849751093 -74.8944849611439
3086.8 -0.573963617265915 -74.8944303468511
3086.89999999999 -0.564013668929288 -74.8943757325583
3087 -0.578938648967669 -74.889405831916
3087.10000000001 -0.564013668929288 -74.8893511388889
3087.2 -0.544113772256034 -74.8892964458618
3087.3 -0.549088746424347 -74.8892417528346
3087.39999999999 -0.544113772256034 -74.8891870598074
3087.5 -0.564013668929288 -74.8891323667803
3087.60000000001 -0.618738442314177 -74.8890776737531
3087.7 -0.549088746424347 -74.889022980726
3087.8 -0.559038694760974 -74.8889682876988
3087.89999999999 -0.588888597304296 -74.8889135946717
3088 -0.598838545640923 -74.8839365292009
3088.10000000001 -0.564013668929288 -74.8838817545396
3088.2 -0.588888597304296 -74.8838269798783
3088.3 -0.613763468145864 -74.8837722052171
3088.39999999999 -0.559038694760974 -74.8837174305558
3088.5 -0.559038694760974 -74.8836626558945
3088.60000000001 -0.519238901414466 -74.8836078812332
3088.7 -0.559038694760974 -74.8835531065719
3088.8 -0.53913879808772 -74.8834983319106
3088.89999999999 -0.564013668929288 -74.8834435572493
3089 -0.544113772256034 -74.8784590630723
3089.10000000001 -0.499338947207771 -74.8784042038835
3089.2 -0.568988700631042 -74.8783493446948
3089.3 -0.559038694760974 -74.878294485506
3089.39999999999 -0.554063720592661 -74.8782396263173
3089.5 -0.52421387558278 -74.8781847671285
3089.60000000001 -0.583913623135983 -74.8781299079397
3089.7 -0.564013668929288 -74.8780750487509
3089.8 -0.564013668929288 -74.8780201895622
3089.89999999999 -0.549088746424347 -74.8779653303734
3090 -0.564013668929288 -74.872973144196
3090.10000000001 -0.568988700631042 -74.872918197593
3090.2 -0.53913879808772 -74.8728632509901
3090.3 -0.53913879808772 -74.8728083043871
3090.39999999999 -0.53913879808772 -74.8727533577841
3090.5 -0.568988700631042 -74.8726984111811
3090.60000000001 -0.514263927246153 -74.8726434645781
3090.7 -0.564013668929288 -74.8725885179751
3090.8 -0.573963617265915 -74.8725335713721
3090.89999999999 -0.578938648967669 -74.8724786247691
3091 -0.628688390650804 -74.8674784838969
3091.10000000001 -0.623713416482491 -74.8674234469996
3091.2 -0.564013668929288 -74.8673684101024
3091.3 -0.608788493977551 -74.8673133732051
3091.39999999999 -0.603813519809237 -74.8672583363079
3091.5 -0.623713416482491 -74.8672032994107
3091.60000000001 -0.613763468145864 -74.8671482625134
3091.7 -0.549088746424347 -74.8670932256162
3091.8 -0.603813519809237 -74.8670381887189
3091.89999999999 -0.588888597304296 -74.8669831518217
3092 -0.568988700631042 -74.8619747941729
3092.10000000001 -0.573963617265915 -74.8619196641082
3092.2 -0.573963617265915 -74.8618645340436
3092.3 -0.573963617265915 -74.8618094039789
3092.39999999999 -0.564013668929288 -74.8617542739143
3092.5 -0.608788493977551 -74.8616991438496
3092.60000000001 -0.59386357147261 -74.861644013785
3092.7 -0.59386357147261 -74.8615888837203
3092.8 -0.59386357147261 -74.8615337536557
3092.89999999999 -0.583913623135983 -74.861478623591
3093 -0.648588344857499 -74.8564617877079
3093.10000000001 -0.588888597304296 -74.8564065616097
3093.2 -0.598838545640923 -74.8563513355114
3093.3 -0.568988700631042 -74.8562961094132
3093.39999999999 -0.568988700631042 -74.8562408833149
3093.5 -0.623713416482491 -74.8561856572167
3093.60000000001 -0.618738442314177 -74.8561304311184
3093.7 -0.568988700631042 -74.8560752050202
3093.8 -0.53913879808772 -74.8560199789219
3093.89999999999 -0.59386357147261 -74.8559647528237
3094 -0.603813519809237 -74.8509391778827
3094.10000000001 -0.578938648967669 -74.8508838528918
3094.2 -0.623713416482491 -74.8508285279008
3094.3 -0.549088746424347 -74.8507732029098
3094.39999999999 -0.578938648967669 -74.8507178779188
3094.5 -0.554063720592661 -74.8506625529278
3094.60000000001 -0.53913879808772 -74.8506072279368
3094.7 -0.554063720592661 -74.8505519029458
3094.8 -0.603813519809237 -74.8504965779549
3094.89999999999 -0.583913623135983 -74.8504412529639
3095 -0.598838545640923 -74.8454066787844
3095.10000000001 -0.52421387558278 -74.8453512520487
3095.2 -0.568988700631042 -74.845295825313
3095.3 -0.583913623135983 -74.8452403985773
3095.39999999999 -0.578938648967669 -74.8451849718416
3095.5 -0.504313921376085 -74.8451295451059
3095.60000000001 -0.59386357147261 -74.8450741183702
3095.7 -0.578938648967669 -74.8450186916345
3095.8 -0.568988700631042 -74.8449632648988
3095.89999999999 -0.573963617265915 -74.8449078381631
3096 -0.613763468145864 -74.8398640052151
3096.10000000001 -0.613763468145864 -74.8398084738899
3096.2 -0.544113772256034 -74.8397529425648
3096.3 -0.544113772256034 -74.8396974112396
3096.39999999999 -0.658538293194126 -74.8396418799144
3096.5 -0.598838545640923 -74.8395863485893
3096.60000000001 -0.504313921376085 -74.8395308172641
3096.7 -0.559038694760974 -74.839475285939
3096.8 -0.544113772256034 -74.8394197546138
3096.89999999999 -0.573963617265915 -74.8393642232887
3097 -0.559038694760974 -74.8343108726993
3097.10000000001 -0.564013668929288 -74.8342552339472
3097.2 -0.59386357147261 -74.8341995951951
3097.3 -0.53913879808772 -74.834143956443
3097.39999999999 -0.583913623135983 -74.8340883176909
3097.5 -0.588888597304296 -74.8340326789387
3097.60000000001 -0.598838545640923 -74.8339770401866
3097.7 -0.559038694760974 -74.8339214014345
3097.8 -0.549088746424347 -74.8338657626824
3097.89999999999 -0.554063720592661 -74.8338101239303
3098 -0.573963617265915 -74.8287469974887
3098.10000000001 -0.549088746424347 -74.8286912484794
3098.2 -0.583913623135983 -74.8286354994702
3098.3 -0.559038694760974 -74.828579750461
3098.39999999999 -0.489388998871144 -74.8285240014518
3098.5 -0.564013668929288 -74.8284682524426
3098.60000000001 -0.608788493977551 -74.8284125034334
3098.7 -0.534163823919407 -74.8283567544241
3098.8 -0.623713416482491 -74.8283010054149
3098.89999999999 -0.573963617265915 -74.8282452564057
3099 -0.559038694760974 -74.8231720965671
3099.10000000001 -0.59386357147261 -74.823116234478
3099.2 -0.608788493977551 -74.8230603723888
3099.3 -0.559038694760974 -74.8230045102997
3099.39999999999 -0.59386357147261 -74.8229486482105
3099.5 -0.613763468145864 -74.8228927861214
3099.60000000001 -0.603813519809237 -74.8228369240323
3099.7 -0.643613370689186 -74.8227810619431
3099.8 -0.588888597304296 -74.822725199854
3099.89999999999 -0.618738442314177 -74.8226693377648
3100 -0.59386357147261 -74.8175858876532
3100.10000000001 -0.549088746424347 -74.8175299096687
3100.2 -0.583913623135983 -74.8174739316842
3100.3 -0.633663422352559 -74.8174179536997
3100.39999999999 -0.633663422352559 -74.8173619757152
3100.5 -0.653563319025813 -74.8173059977307
3100.60000000001 -0.693363112372321 -74.8172500197462
3100.7 -0.583913623135983 -74.8171940417617
3100.8 -0.658538293194126 -74.8171380637772
3100.89999999999 -0.623713416482491 -74.8170820857927
3101 -0.688388195737448 -74.8119880892027
3101.10000000001 -0.643613370689186 -74.8119319925147
3101.2 -0.633663422352559 -74.8118758958268
3101.3 -0.628688390650804 -74.8118197991389
3101.39999999999 -0.643613370689186 -74.8117637024509
3101.5 -0.608788493977551 -74.811707605763
3101.60000000001 -0.673463215699067 -74.811651509075
3101.7 -0.668488241530754 -74.8115954123871
3101.8 -0.648588344857499 -74.8115393156992
3101.89999999999 -0.673463215699067 -74.8114832190112
3102 -0.673463215699067 -74.8063784204086
3102.10000000001 -0.633663422352559 -74.8063222022165
3102.2 -0.648588344857499 -74.8062659840244
3102.3 -0.618738442314177 -74.8062097658324
3102.39999999999 -0.673463215699067 -74.8061535476403
3102.5 -0.628688390650804 -74.8060973294482
3102.60000000001 -0.603813519809237 -74.8060411112561
3102.7 -0.653563319025813 -74.8059848930641
3102.8 -0.623713416482491 -74.805928674872
3102.89999999999 -0.693363112372321 -74.8058724566799
3103 -0.613763468145864 -74.8007566012013
3103.10000000001 -0.658538293194126 -74.8007002587118
3103.2 -0.653563319025813 -74.8006439162222
3103.3 -0.59386357147261 -74.8005875737327
3103.39999999999 -0.658538293194126 -74.8005312312431
3103.5 -0.66351326736244 -74.8004748887536
3103.60000000001 -0.693363112372321 -74.8004185462641
3103.7 -0.588888597304296 -74.8003622037745
3103.8 -0.618738442314177 -74.800305861285
3103.89999999999 -0.623713416482491 -74.8002495187954
3104 -0.628688390650804 -74.7951223522471
3104.10000000001 -0.633663422352559 -74.7950658826741
3104.2 -0.698338144074075 -74.7950094131011
3104.3 -0.66351326736244 -74.794952943528
3104.39999999999 -0.59386357147261 -74.794896473955
3104.5 -0.668488241530754 -74.794840004382
3104.60000000001 -0.618738442314177 -74.794783534809
3104.7 -0.618738442314177 -74.794727065236
3104.8 -0.598838545640923 -74.7946705956629
3104.89999999999 -0.643613370689186 -74.7946141260899
3105 -0.613763468145864 -74.7894753949452
3105.10000000001 -0.66351326736244 -74.78941879551
3105.2 -0.618738442314177 -74.7893621960748
3105.3 -0.603813519809237 -74.7893055966395
3105.39999999999 -0.688388195737448 -74.7892489972043
3105.5 -0.678438189867381 -74.7891923977691
3105.60000000001 -0.668488241530754 -74.7891357983339
3105.7 -0.643613370689186 -74.7890791988987
3105.8 -0.618738442314177 -74.7890225994635
3105.89999999999 -0.66351326736244 -74.7889660000283
3106 -0.673463215699067 -74.7838154514241
3106.10000000001 -0.633663422352559 -74.7837587193552
3106.2 -0.678438189867381 -74.7837019872863
3106.3 -0.71823804074733 -74.7836452552175
3106.39999999999 -0.658538293194126 -74.7835885231486
3106.5 -0.648588344857499 -74.7835317910797
3106.60000000001 -0.698338144074075 -74.7834750590109
3106.7 -0.693363112372321 -74.783418326942
3106.8 -0.678438189867381 -74.7833615948731
3106.89999999999 -0.658538293194126 -74.7833048628042
3107 -0.713263009045575 -74.7781422445369
3107.10000000001 -0.688388195737448 -74.7780853770701
3107.2 -0.673463215699067 -74.7780285096033
3107.3 -0.703313060708948 -74.7779716421365
3107.39999999999 -0.698338144074075 -74.7779147746697
3107.5 -0.693363112372321 -74.7778579072029
3107.60000000001 -0.748087885757211 -74.7778010397361
3107.7 -0.688388195737448 -74.7777441722693
3107.8 -0.723213014915643 -74.7776873048025
3107.89999999999 -0.728187989083957 -74.7776304373357
3108 -0.628688390650804 -74.7724554978566
3108.10000000001 -0.613763468145864 -74.7723984922347
3108.2 -0.698338144074075 -74.7723414866128
3108.3 -0.608788493977551 -74.7722844809909
3108.39999999999 -0.638638338987432 -74.772227475369
3108.5 -0.668488241530754 -74.7721704697471
3108.60000000001 -0.658538293194126 -74.7721134641253
3108.7 -0.678438189867381 -74.7720564585034
3108.8 -0.653563319025813 -74.7719994528815
3108.89999999999 -0.71823804074733 -74.7719424472596
3109 -0.638638338987432 -74.7667549356684
3109.10000000001 -0.688388195737448 -74.7666977891414
3109.2 -0.668488241530754 -74.7666406426143
3109.3 -0.693363112372321 -74.7665834960873
3109.39999999999 -0.723213014915643 -74.7665263495602
3109.5 -0.638638338987432 -74.7664692030332
3109.60000000001 -0.638638338987432 -74.7664120565061
3109.7 -0.723213014915643 -74.7663549099791
3109.8 -0.728187989083957 -74.766297763452
3109.89999999999 -0.628688390650804 -74.766240616925
3110 -0.648588344857499 -74.7610402829639
3110.10000000001 -0.643613370689186 -74.7609829927886
3110.2 -0.658538293194126 -74.7609257026133
3110.3 -0.683413164035694 -74.760868412438
3110.39999999999 -0.683413164035694 -74.7608111222627
3110.5 -0.628688390650804 -74.7607538320874
3110.60000000001 -0.633663422352559 -74.760696541912
3110.7 -0.643613370689186 -74.7606392517367
3110.8 -0.643613370689186 -74.7605819615614
3110.89999999999 -0.668488241530754 -74.7605246713861
3111 -0.643613370689186 -74.7553112654324
3111.10000000001 -0.633663422352559 -74.7552538288726
3111.2 -0.643613370689186 -74.7551963923128
3111.3 -0.678438189867381 -74.755138955753
3111.39999999999 -0.643613370689186 -74.7550815191931
3111.5 -0.613763468145864 -74.7550240826333
3111.60000000001 -0.648588344857499 -74.7549666460735
3111.7 -0.628688390650804 -74.7549092095137
3111.8 -0.643613370689186 -74.7548517729539
3111.89999999999 -0.643613370689186 -74.7547943363941
3112 -0.643613370689186 -74.7495676094515
3112.10000000001 -0.633663422352559 -74.7495100237777
3112.2 -0.633663422352559 -74.749452438104
3112.3 -0.648588344857499 -74.7493948524303
3112.39999999999 -0.643613370689186 -74.7493372667565
3112.5 -0.638638338987432 -74.7492796810828
3112.60000000001 -0.628688390650804 -74.749222095409
3112.7 -0.603813519809237 -74.7491645097353
3112.8 -0.673463215699067 -74.7491069240616
3112.89999999999 -0.643613370689186 -74.7490493383879
3113 -0.653563319025813 -74.7438090420777
3113.10000000001 -0.578938648967669 -74.7437513045673
3113.2 -0.66351326736244 -74.7436935670568
3113.3 -0.643613370689186 -74.7436358295464
3113.39999999999 -0.59386357147261 -74.743578092036
3113.5 -0.678438189867381 -74.7435203545256
3113.60000000001 -0.618738442314177 -74.7434626170152
3113.7 -0.618738442314177 -74.7434048795047
3113.8 -0.59386357147261 -74.7433471419943
3113.89999999999 -0.698338144074075 -74.7432894044839
3114 -0.683413164035694 -74.7380352910353
3114.10000000001 -0.613763468145864 -74.737977398972
3114.2 -0.623713416482491 -74.7379195069087
3114.3 -0.623713416482491 -74.7378616148454
3114.39999999999 -0.608788493977551 -74.7378037227821
3114.5 -0.618738442314177 -74.7377458307188
3114.60000000001 -0.653563319025813 -74.7376879386555
3114.7 -0.678438189867381 -74.7376300465922
3114.8 -0.66351326736244 -74.7375721545289
3114.89999999999 -0.668488241530754 -74.7375142624656
3115 -0.603813519809237 -74.732246084705
3115.10000000001 -0.698338144074075 -74.7321880353791
3115.2 -0.688388195737448 -74.7321299860531
3115.3 -0.613763468145864 -74.7320719367272
3115.39999999999 -0.703313060708948 -74.7320138874013
3115.5 -0.628688390650804 -74.7319558380754
3115.60000000001 -0.653563319025813 -74.7318977887494
3115.7 -0.668488241530754 -74.7318397394235
3115.8 -0.693363112372321 -74.7317816900976
3115.89999999999 -0.618738442314177 -74.7317236407716
3116 -0.673463215699067 -74.7264411521117
3116.10000000001 -0.608788493977551 -74.7263829428197
3116.2 -0.623713416482491 -74.7263247335277
3116.3 -0.703313060708948 -74.7262665242357
3116.39999999999 -0.66351326736244 -74.7262083149437
3116.5 -0.658538293194126 -74.7261501056517
3116.60000000001 -0.673463215699067 -74.7260918963597
3116.7 -0.658538293194126 -74.7260336870677
3116.8 -0.613763468145864 -74.7259754777757
3116.89999999999 -0.623713416482491 -74.7259172684837
3117 -0.633663422352559 -74.7206202229114
3117.10000000001 -0.66351326736244 -74.720561850956
3117.2 -0.623713416482491 -74.7205034790007
3117.3 -0.623713416482491 -74.7204451070454
3117.39999999999 -0.618738442314177 -74.72038673509
3117.5 -0.633663422352559 -74.7203283631347
3117.60000000001 -0.638638338987432 -74.7202699911794
3117.7 -0.653563319025813 -74.720211619224
3117.8 -0.648588344857499 -74.7201532472687
3117.89999999999 -0.66351326736244 -74.7200948753134
3118 -0.66351326736244 -74.7147830273778
3118.10000000001 -0.643613370689186 -74.7147244900679
3118.2 -0.603813519809237 -74.714665952758
3118.3 -0.603813519809237 -74.7146074154481
3118.39999999999 -0.613763468145864 -74.7145488781382
3118.5 -0.608788493977551 -74.7144903408283
3118.60000000001 -0.638638338987432 -74.7144318035184
3118.7 -0.623713416482491 -74.7143732662086
3118.8 -0.613763468145864 -74.7143147288987
3118.89999999999 -0.628688390650804 -74.7142561915887
3119 -0.573963617265915 -74.7089292963883
3119.10000000001 -0.598838545640923 -74.7088705910385
3119.2 -0.628688390650804 -74.7088118856887
3119.3 -0.603813519809237 -74.7087531803389
3119.39999999999 -0.613763468145864 -74.7086944749891
3119.5 -0.583913623135983 -74.7086357696393
3119.60000000001 -0.583913623135983 -74.7085770642894
3119.7 -0.618738442314177 -74.7085183589396
3119.8 -0.573963617265915 -74.7084596535898
3119.89999999999 -0.603813519809237 -74.70840094824
3120 -0.618738442314177 -74.7030587614075
3120.10000000001 -0.633663422352559 -74.7029998853382
3120.2 -0.578938648967669 -74.7029410092688
3120.3 -0.658538293194126 -74.7028821331995
3120.39999999999 -0.583913623135983 -74.7028232571301
3120.5 -0.608788493977551 -74.7027643810608
3120.60000000001 -0.643613370689186 -74.7027055049914
3120.7 -0.638638338987432 -74.702646628922
3120.8 -0.623713416482491 -74.7025877528527
3120.89999999999 -0.633663422352559 -74.7025288767833
3121 -0.638638338987432 -74.6971711544717
3121.10000000001 -0.608788493977551 -74.6971121050087
3121.2 -0.608788493977551 -74.6970530555457
3121.3 -0.673463215699067 -74.6969940060827
3121.39999999999 -0.568988700631042 -74.6969349566197
3121.5 -0.623713416482491 -74.6968759071567
3121.60000000001 -0.643613370689186 -74.6968168576937
3121.7 -0.613763468145864 -74.6967578082307
3121.8 -0.564013668929288 -74.6966987587677
3121.89999999999 -0.618738442314177 -74.6966397093047
3122 -0.598838545640923 -74.691266208172
3122.10000000001 -0.66351326736244 -74.6912069826467
3122.2 -0.598838545640923 -74.6911477571213
3122.3 -0.573963617265915 -74.691088531596
3122.39999999999 -0.603813519809237 -74.6910293060707
3122.5 -0.638638338987432 -74.6909700805453
3122.60000000001 -0.623713416482491 -74.69091085502
3122.7 -0.633663422352559 -74.6908516294947
3122.8 -0.573963617265915 -74.6907924039693
3122.89999999999 -0.618738442314177 -74.690733178444
3123 -0.583913623135983 -74.6853436556385
3123.10000000001 -0.564013668929288 -74.6852842513874
3123.2 -0.603813519809237 -74.6852248471362
3123.3 -0.643613370689186 -74.685165442885
3123.39999999999 -0.573963617265915 -74.6851060386338
3123.5 -0.628688390650804 -74.6850466343827
3123.60000000001 -0.59386357147261 -74.6849872301315
3123.7 -0.618738442314177 -74.6849278258803
3123.8 -0.588888597304296 -74.6848684216292
3123.89999999999 -0.628688390650804 -74.684809017378
3124 -0.603813519809237 -74.6794032305216
3124.10000000001 -0.618738442314177 -74.6793436448861
3124.2 -0.623713416482491 -74.6792840592506
3124.3 -0.66351326736244 -74.6792244736151
3124.39999999999 -0.583913623135983 -74.6791648879796
3124.5 -0.618738442314177 -74.6791053023441
3124.60000000001 -0.613763468145864 -74.6790457167086
3124.7 -0.618738442314177 -74.6789861310732
3124.8 -0.638638338987432 -74.6789265454377
3124.89999999999 -0.643613370689186 -74.6788669598022
3125 -0.608788493977551 -74.6734446669726
3125.10000000001 -0.653563319025813 -74.6733848972992
3125.2 -0.643613370689186 -74.6733251276257
3125.3 -0.658538293194126 -74.6732653579523
3125.39999999999 -0.598838545640923 -74.6732055882788
3125.5 -0.633663422352559 -74.6731458186053
3125.60000000001 -0.633663422352559 -74.6730860489319
3125.7 -0.623713416482491 -74.6730262792584
3125.8 -0.613763468145864 -74.6729665095849
3125.89999999999 -0.648588344857499 -74.6729067399115
3126 -0.653563319025813 -74.6674676996264
3126.10000000001 -0.66351326736244 -74.6674077432659
3126.2 -0.583913623135983 -74.6673477869055
3126.3 -0.628688390650804 -74.667287830545
3126.39999999999 -0.678438189867381 -74.6672278741846
3126.5 -0.633663422352559 -74.6671679178241
3126.60000000001 -0.603813519809237 -74.6671079614637
3126.7 -0.59386357147261 -74.6670480051032
3126.8 -0.623713416482491 -74.6669880487428
3126.89999999999 -0.648588344857499 -74.6669280923823
3127 -0.59386357147261 -74.6614720635812
3127.10000000001 -0.658538293194126 -74.6614119178891
3127.2 -0.658538293194126 -74.6613517721971
3127.3 -0.628688390650804 -74.6612916265051
3127.39999999999 -0.643613370689186 -74.661231480813
3127.5 -0.618738442314177 -74.661171335121
3127.60000000001 -0.623713416482491 -74.661111189429
3127.7 -0.668488241530754 -74.6610510437369
3127.8 -0.608788493977551 -74.6609908980449
3127.89999999999 -0.623713416482491 -74.6609307523529
3128 -0.648588344857499 -74.6554574943778
3128.10000000001 -0.638638338987432 -74.6553971567138
3128.2 -0.588888597304296 -74.6553368190498
3128.3 -0.628688390650804 -74.6552764813858
3128.39999999999 -0.638638338987432 -74.6552161437218
3128.5 -0.623713416482491 -74.6551558060578
3128.60000000001 -0.653563319025813 -74.6550954683938
3128.7 -0.668488241530754 -74.6550351307299
3128.8 -0.648588344857499 -74.6549747930659
3128.89999999999 -0.688388195737448 -74.6549144554019
3129 -0.608788493977551 -74.6494237279784
3129.10000000001 -0.653563319025813 -74.649363195706
3129.2 -0.638638338987432 -74.6493026634337
3129.3 -0.628688390650804 -74.6492421311613
3129.39999999999 -0.688388195737448 -74.649181598889
3129.5 -0.554063720592661 -74.6491210666167
3129.60000000001 -0.608788493977551 -74.6490605343443
3129.7 -0.598838545640923 -74.649000002072
3129.8 -0.568988700631042 -74.6489394697997
3129.89999999999 -0.648588344857499 -74.6488789375273
3130 -0.708288092410703 -74.6433705007445
3130.10000000001 -0.648588344857499 -74.6433097712312
3130.2 -0.628688390650804 -74.643249041718
3130.3 -0.653563319025813 -74.6431883122047
3130.39999999999 -0.59386357147261 -74.6431275826914
3130.5 -0.608788493977551 -74.6430668531781
3130.60000000001 -0.638638338987432 -74.6430061236648
3130.7 -0.623713416482491 -74.6429453941515
3130.8 -0.628688390650804 -74.6428846646383
3130.89999999999 -0.643613370689186 -74.642823935125
3131 -0.628688390650804 -74.6372975494159
3131.10000000001 -0.648588344857499 -74.6372366200326
3131.2 -0.613763468145864 -74.6371756906493
3131.3 -0.628688390650804 -74.637114761266
3131.39999999999 -0.653563319025813 -74.6370538318827
3131.5 -0.668488241530754 -74.6369929024994
3131.60000000001 -0.648588344857499 -74.6369319731161
3131.7 -0.633663422352559 -74.6368710437328
3131.8 -0.618738442314177 -74.6368101143496
3131.89999999999 -0.668488241530754 -74.6367491849663
3132 -0.668488241530754 -74.6312046110866
3132.10000000001 -0.643613370689186 -74.6311434792076
3132.2 -0.648588344857499 -74.6310823473286
3132.3 -0.633663422352559 -74.6310212154495
3132.39999999999 -0.628688390650804 -74.6309600835705
3132.5 -0.623713416482491 -74.6308989516914
3132.60000000001 -0.603813519809237 -74.6308378198124
3132.7 -0.653563319025813 -74.6307766879334
3132.8 -0.603813519809237 -74.6307155560543
3132.89999999999 -0.653563319025813 -74.6306544241753
3133 -0.588888597304296 -74.6250914231827
3133.10000000001 -0.668488241530754 -74.6250300861853
3133.2 -0.623713416482491 -74.6249687491878
3133.3 -0.628688390650804 -74.6249074121904
3133.39999999999 -0.673463215699067 -74.6248460751929
3133.5 -0.653563319025813 -74.6247847381954
3133.60000000001 -0.623713416482491 -74.624723401198
3133.7 -0.608788493977551 -74.6246620642005
3133.8 -0.59386357147261 -74.6246007272031
3133.89999999999 -0.643613370689186 -74.6245393902056
3134 -0.648588344857499 -74.6189577234374
3134.10000000001 -0.643613370689186 -74.6188961787017
3134.2 -0.59386357147261 -74.618834633966
3134.3 -0.668488241530754 -74.6187730892303
3134.39999999999 -0.673463215699067 -74.6187115444946
3134.5 -0.658538293194126 -74.6186499997589
3134.60000000001 -0.608788493977551 -74.6185884550232
3134.7 -0.623713416482491 -74.6185269102875
3134.8 -0.628688390650804 -74.6184653655518
3134.89999999999 -0.633663422352559 -74.6184038208161
3135 -0.668488241530754 -74.6128032498679
3135.10000000001 -0.673463215699067 -74.6127414947767
3135.2 -0.608788493977551 -74.6126797396855
3135.3 -0.643613370689186 -74.6126179845943
3135.39999999999 -0.578938648967669 -74.6125562295031
3135.5 -0.618738442314177 -74.6124944744119
3135.60000000001 -0.648588344857499 -74.6124327193207
3135.7 -0.633663422352559 -74.6123709642295
3135.8 -0.544113772256034 -74.6123092091383
3135.89999999999 -0.628688390650804 -74.6122474540471
3136 -0.618738442314177 -74.6066277407482
